date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:57:17	21464/21464	---M--	200	added ('OK')	application/javascript	date:Thu,%2006%20Feb%202025%2017:27:26%20GMT	https://apexmedicaloman.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://apexmedicaloman.com/)
01:57:17	150466/150466	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Aug%202026%2022:57:17%20GMT	https://apexmedicaloman.com/dental-implants/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/dental-implants/index.html	(from https://apexmedicaloman.com/)
01:57:17	147285/147285	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Aug%202026%2022:43:40%20GMT	https://apexmedicaloman.com/dr-belal-haj-hamed/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/dr-belal-haj-hamed/index.html	(from https://apexmedicaloman.com/)
01:57:17	31928/31928	---M--	200	added ('OK')	application/javascript	date:Sat,%2018%20Apr%202026%2007:33:46%20GMT	https://apexmedicaloman.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=4.0.2	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/elementor/assets/js/frontend.min05da.js	(from https://apexmedicaloman.com/)
01:57:18	20961/20961	---M--	200	added ('OK')	application/javascript	date:Sat,%2020%20Jun%202026%2010:09:11%20GMT	https://apexmedicaloman.com/wp-content/plugins/gtranslate/js/dwf.js?ver=3.1.1	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/gtranslate/js/dwfb12b.js	(from https://apexmedicaloman.com/)
01:57:20	148612/148612	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Aug%202026%2022:57:20%20GMT	https://apexmedicaloman.com/dr-hosam/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/dr-hosam/index.html	(from https://apexmedicaloman.com/)
01:57:20	2286/2286	---M--	200	added ('OK')	application/javascript	date:Mon,%2020%20Apr%202026%2007:15:48%20GMT	https://apexmedicaloman.com/wp-content/plugins/jetsticky-for-elementor/assets/js/lib/ResizeSensor.min.js?ver=1.7.0	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/jetsticky-for-elementor/assets/js/lib/ResizeSensor.min7d4c.js	(from https://apexmedicaloman.com/)
01:57:20	147286/147286	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Aug%202026%2022:57:21%20GMT	https://apexmedicaloman.com/dr-bharti-khanna/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/dr-bharti-khanna/index.html	(from https://apexmedicaloman.com/)
01:57:21	148487/148487	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Aug%202026%2022:57:21%20GMT	https://apexmedicaloman.com/dr-marwa-jbara/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/dr-marwa-jbara/index.html	(from https://apexmedicaloman.com/)
01:57:21	11903/11903	---M--	200	added ('OK')	application/javascript	date:Mon,%2020%20Apr%202026%2007:15:48%20GMT	https://apexmedicaloman.com/wp-content/plugins/jetsticky-for-elementor/assets/js/lib/sticky-sidebar/sticky-sidebar.min.js?ver=3.3.1	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/jetsticky-for-elementor/assets/js/lib/sticky-sidebar/sticky-sidebar.min3d36.js	(from https://apexmedicaloman.com/)
01:57:22	146999/146999	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Aug%202026%2022:57:22%20GMT	https://apexmedicaloman.com/dr-anil-dalal/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/dr-anil-dalal/index.html	(from https://apexmedicaloman.com/)
01:57:22	4671/4671	---M--	200	added ('OK')	application/javascript	date:Mon,%2020%20Apr%202026%2007:15:48%20GMT	https://apexmedicaloman.com/wp-content/plugins/jetsticky-for-elementor/assets/js/lib/jsticky/jquery.jsticky.js?ver=1.1.0	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/jetsticky-for-elementor/assets/js/lib/jsticky/jquery.jstickyf488.js	(from https://apexmedicaloman.com/)
01:57:23	147154/147154	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Aug%202026%2022:57:23%20GMT	https://apexmedicaloman.com/dr-zainab-al-mamari/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/dr-zainab-al-mamari/index.html	(from https://apexmedicaloman.com/)
01:57:23	10723/10723	---M--	200	added ('OK')	application/javascript	date:Mon,%2020%20Apr%202026%2007:15:48%20GMT	https://apexmedicaloman.com/wp-content/plugins/jetsticky-for-elementor/assets/js/jet-sticky-frontend.js?ver=1.0.4	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/jetsticky-for-elementor/assets/js/jet-sticky-frontend4b68.js	(from https://apexmedicaloman.com/)
01:57:24	157573/157573	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Aug%202026%2022:57:24%20GMT	https://apexmedicaloman.com/dr-thura-hatem-mahmood-alquaizi/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/dr-thura-hatem-mahmood-alquaizi/index.html	(from https://apexmedicaloman.com/)
01:57:24	149382/149382	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Aug%202026%2022:57:24%20GMT	https://apexmedicaloman.com/alaa/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/alaa/index.html	(from https://apexmedicaloman.com/)
01:57:24	21072/21072	---M--	200	added ('OK')	application/javascript	date:Sat,%2018%20Apr%202026%2007:35:01%20GMT	https://apexmedicaloman.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.9.2	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor2e46.js	(from https://apexmedicaloman.com/)
01:57:26	146528/146528	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Aug%202026%2022:57:24%20GMT	https://apexmedicaloman.com/aliaa-aldara/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/aliaa-aldara/index.html	(from https://apexmedicaloman.com/)
01:57:26	146464/146464	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Aug%202026%2022:57:25%20GMT	https://apexmedicaloman.com/arij/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/arij/index.html	(from https://apexmedicaloman.com/)
01:57:26	155374/155374	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Aug%202026%2022:57:26%20GMT	https://apexmedicaloman.com/why-choose-us/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/why-choose-us/index.html	(from https://apexmedicaloman.com/)
01:57:26	152185/152185	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Aug%202026%2022:57:26%20GMT	https://apexmedicaloman.com/gallery/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/gallery/index.html	(from https://apexmedicaloman.com/)
01:57:27	1126/1126	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Mar%202026%2009:31:42%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/optimize.svg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/optimize.svg	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/css/global.css?ver=1.0.0)
01:57:27	151625/151625	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Aug%202026%2022:57:28%20GMT	https://apexmedicaloman.com/contact-us/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/contact-us/index.html	(from https://apexmedicaloman.com/)
01:57:27	1509/1509	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Mar%202026%2009:31:42%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/red-info.svg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/red-info.svg	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/css/global.css?ver=1.0.0)
01:57:28	619/619	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Mar%202026%2009:31:42%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/loader_green.svg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/loader_green.svg	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/css/global.css?ver=1.0.0)
01:57:28	139529/139529	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Aug%202026%2022:57:28%20GMT	https://apexmedicaloman.com/dr-arij/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/dr-arij/index.html	(from https://apexmedicaloman.com/)
01:57:28	1800/1800	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Mar%202026%2009:31:42%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/logo_dark.svg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/logo_dark.svg	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/css/global.css?ver=1.0.0)
01:57:28	1421/1421	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Mar%202026%2009:31:42%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/pg.svg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/pg.svg	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/css/global.css?ver=1.0.0)
01:57:29	788/788	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Mar%202026%2009:31:42%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/fm.svg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/fm.svg	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/css/global.css?ver=1.0.0)
01:57:29	2627/2627	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Mar%202026%2009:31:42%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/closed_eye.svg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/closed_eye.svg	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/css/global.css?ver=1.0.0)
01:57:29	139531/139531	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Aug%202026%2022:57:29%20GMT	https://apexmedicaloman.com/dr-alaa-2/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/dr-alaa-2/index.html	(from https://apexmedicaloman.com/)
01:57:29	832/832	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Mar%202026%2009:31:42%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/not_optimized.svg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/not_optimized.svg	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/css/global.css?ver=1.0.0)
01:57:29	139546/139546	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Aug%202026%2022:57:29%20GMT	https://apexmedicaloman.com/extremaatechnologies.com/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/extremaatechnologies.com/index.html	(from https://apexmedicaloman.com/)
01:57:29	1403/1403	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Mar%202026%2009:31:42%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/check_score.svg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/check_score.svg	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/css/global.css?ver=1.0.0)
01:57:30	664/664	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Mar%202026%2009:31:42%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/loader.svg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/loader.svg	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/css/global.css?ver=1.0.0)
01:57:30	1091/1091	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Mar%202026%2009:31:42%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/reload.svg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/reload.svg	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/css/global.css?ver=1.0.0)
01:57:30	1374/1374	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Mar%202026%2009:31:42%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/green-info.svg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/green-info.svg	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/css/global.css?ver=1.0.0)
01:57:31	740/740	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Mar%202026%2009:31:42%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/up_arrow_nav.svg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/up_arrow_nav.svg	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/css/global.css?ver=1.0.0)
01:57:31	695/695	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Mar%202026%2009:31:42%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/down_arrow_nav.svg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/images/down_arrow_nav.svg	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/booster/assets/css/global.css?ver=1.0.0)
01:57:31	57534/57534	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Mar%202026%2007:22:24%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/03/x-ray.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/03/x-ray.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-1863.css?ver=1786047152)
01:57:32	14296/14296	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2006%20Mar%202026%2009:31:42%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts/bwg.eot?qy18kk	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts/bwg8f95.eot	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts.css?ver=0.0.1)
01:57:32	14148/14148	---M--	200	added ('OK')	font/ttf	date:Fri,%2006%20Mar%202026%2009:31:42%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts/bwg.ttf?qy18kk	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts/bwg8f95.ttf	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts.css?ver=0.0.1)
01:57:33	14224/14224	---M--	200	added ('OK')	font/woff	date:Fri,%2006%20Mar%202026%2009:31:42%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts/bwg.woff?qy18kk	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts/bwg8f95.woff	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts.css?ver=0.0.1)
01:57:33	60963/60963	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Mar%202026%2009:31:42%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts/bwg.svg?qy18kk	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts/bwg8f95.svg	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/css/bwg-fonts/fonts.css?ver=0.0.1)
01:57:33	10388/10388	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202026%2009:31:45%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/images/ajax_loader.png	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/images/ajax_loader.png	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/css/styles.min.css?ver=1.8.39)
01:57:33	43/43	---M--	200	added ('OK')	image/gif	date:Fri,%2006%20Mar%202026%2009:31:45%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/images/blank.gif	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/images/blank.gif	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/css/styles.min.css?ver=1.8.39)
01:57:34	754/754	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202026%2009:31:45%20GMT	https://apexmedicaloman.com/wp-content/plugins/photo-gallery/images/captcha_refresh.png	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/photo-gallery/images/captcha_refresh.png	(from https://apexmedicaloman.com/wp-content/plugins/photo-gallery/css/styles.min.css?ver=1.8.39)
01:57:34	19050/19050	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Apr%202026%2006:48:45%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/04/HOME-SECTION-2.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/04/HOME-SECTION-2.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:34	13004/13004	---M--	200	added ('OK')	image/webp	date:Sat,%2028%20Feb%202026%2010:17:46%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/02/Apex_Medical_center_service_section.webp	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/02/Apex_Medical_center_service_section.webp	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:37	552015/552015	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Apr%202026%2009:26:41%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/04/plastic-surgery.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/04/plastic-surgery.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:37	454856/454856	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Apr%202026%2008:57:37%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/04/Weight.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/04/Weight.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:37	1944409/1944409	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Apr%202026%2006:45:43%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/04/Why_img2.png	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/04/Why_img2.png	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:37	919637/919637	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Apr%202026%2009:04:07%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/04/laser_New.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/04/laser_New.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:38	86785/86785	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Apr%202026%2009:15:44%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/04/gynec.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/04/gynec.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:39	34228/34228	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Apr%202026%2009:00:29%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/04/orthopedic.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/04/orthopedic.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:39	27260/27260	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Apr%202026%2003:54:33%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/04/SERVICE-4-1.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/04/SERVICE-4-1.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:39	407819/407819	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Apr%202026%2011:07:10%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/04/Our-Cosmetic-Dentistry-Services.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/04/Our-Cosmetic-Dentistry-Services.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:40	322326/322326	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jun%202026%2007:01:17%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/06/Orthodontics.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/06/Orthodontics.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:40	318108/318108	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jun%202026%2006:57:11%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/06/Dental-Implants.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/06/Dental-Implants.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:40	36579/36579	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Apr%202026%2006:52:52%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/04/Why_img3.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/04/Why_img3.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:40	414175/414175	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Apr%202026%2007:04:49%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/04/why_bg-New.png	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/04/why_bg-New.png	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:41	30718/30718	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Apr%202026%2006:30:46%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/04/Why_img1.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/04/Why_img1.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:41	671406/671406	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jun%202026%2006:59:18%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/06/Endodontics.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/06/Endodontics.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:41	17489/17489	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2004:40:19%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/03/bg1.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/03/bg1.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:41	309348/309348	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Feb%202026%2009:51:23%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/02/Apex_Medical_center_about_section.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/02/Apex_Medical_center_about_section.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:42	93014/93014	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Mar%202026%2007:21:59%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/03/smile.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/03/smile.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:42	77758/77758	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Apr%202026%2008:47:01%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/04/Faq2.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/04/Faq2.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
01:57:42	29903/29903	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Apr%202026%2007:36:17%20GMT	https://apexmedicaloman.com/wp-content/uploads/2026/04/FAQ1.jpg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/2026/04/FAQ1.jpg	(from https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4537.css?ver=1786051007)
